row_id,user,target,prefix_length,history_group,interest_diversity,semantic_gap,best_history_image_similarity,best_history_text_similarity,gap_quartile,gap_group,diversity_group
1273,21227,6318,3,2-3,0.6876906156539917,0.6984019875526428,0.1382969170808792,0.3424232602119446,3,Q3,Low
1274,21350,6924,3,2-3,0.7625132203102112,0.6340016424655914,0.14575527608394623,0.42105913162231445,2,Q2,Medium
1275,21383,2295,6,>=6,0.7178150117397308,0.7094844579696655,0.4679793119430542,0.24614956974983215,3,Q3,Medium
1276,21533,15709,1,1,,0.7710317075252533,0.19458341598510742,0.23756451904773712,4,Q4-high,Single-history
1277,21589,17979,2,2-3,0.7597207874059677,0.8007708042860031,0.11096683144569397,0.22129477560520172,4,Q4-high,Medium
1278,21598,2275,2,2-3,0.8612248599529266,0.6455701887607574,0.3478667438030243,0.3560705780982971,2,Q2,High
1279,21600,11465,2,2-3,0.4497976303100586,0.8010135591030121,0.48374176025390625,0.12779761850833893,4,Q4-high,Low
1280,21602,14752,2,2-3,0.6742870509624481,0.6994808316230774,0.18036675453186035,0.330557256937027,3,Q3,Low
1281,21701,11507,4,4-5,0.8254531621932983,0.6601163744926453,0.21467041969299316,0.37118691205978394,2,Q2,High
1282,21715,8212,1,1,,0.9120094925165176,0.13169848918914795,0.07706350833177567,4,Q4-high,Single-history
1283,21772,18287,3,2-3,0.7711779624223709,0.6592173278331757,0.25358402729034424,0.36258232593536377,2,Q2,Medium
1284,21777,18334,2,2-3,0.742180585861206,0.7774396240711212,0.15956991910934448,0.23830798268318176,4,Q4-high,Medium
1285,21797,18298,4,4-5,0.8130813241004944,0.5633781552314758,0.3316860496997833,0.4628557860851288,1,Q1-low,High
1286,21804,5605,2,2-3,0.8588107973337173,0.5560564398765564,0.38700851798057556,0.4581773281097412,1,Q1-low,High
1287,21811,2308,2,2-3,0.7820989787578583,0.7657377272844315,0.1927575170993805,0.24463845789432526,3,Q3,Medium
1288,21823,13267,2,2-3,0.803344115614891,0.6294353902339935,0.19598010182380676,0.4142107367515564,2,Q2,High
1289,21878,17494,2,2-3,0.8708129376173019,0.7164390981197357,0.23913511633872986,0.2946673333644867,3,Q3,High
1290,21909,10284,3,2-3,0.8094913363456726,0.5362644791603088,0.49263453483581543,0.4565107226371765,1,Q1-low,High
1291,21923,18287,3,2-3,0.7799821496009827,0.6219867765903473,0.4425733983516693,0.36187317967414856,2,Q2,Medium
1292,21927,18307,5,4-5,0.7594033181667328,0.8056761920452118,0.24368396401405334,0.18198375403881073,4,Q4-high,Medium
1293,21941,7191,2,2-3,0.7104764580726624,0.7381744384765625,0.2898494601249695,0.2548195719718933,3,Q3,Medium
1294,21944,5503,2,2-3,0.6340836882591248,0.712423712015152,0.17734165489673615,0.3151349127292633,3,Q3,Low
1295,21963,16074,2,2-3,0.7451974749565125,0.7595785409212112,0.13659384846687317,0.26637834310531616,3,Q3,Medium
1296,21982,16948,1,1,,0.7180062830448151,0.15697667002677917,0.313247948884964,3,Q3,Single-history
1297,22031,7573,2,2-3,0.6636117696762085,0.5759798586368561,0.24704812467098236,0.4682631492614746,1,Q1-low,Low
1298,22045,16809,4,4-5,0.8223214596509933,0.6049371361732483,0.14917439222335815,0.4565349817276001,1,Q1-low,High
1299,22050,3741,2,2-3,0.700585663318634,0.7689162790775299,0.17018947005271912,0.24630726873874664,3,Q3,Medium
1300,22059,17824,3,2-3,0.6335296630859375,0.5503869950771332,0.27609983086586,0.49299126863479614,1,Q1-low,Low
1301,22068,14576,2,2-3,0.9019361957907677,0.8248401582241058,0.14201894402503967,0.1834450662136078,4,Q4-high,High
1302,22072,17588,7,>=6,0.7168852984905243,0.8140414357185364,0.4133949875831604,0.12909945845603943,4,Q4-high,Medium
1303,22085,13576,2,2-3,0.6057864427566528,0.6560993194580078,0.40484362840652466,0.3286649286746979,2,Q2,Low
1304,22180,6169,4,4-5,0.818383514881134,0.7875304669141769,0.1608700007200241,0.2253694087266922,4,Q4-high,High
1305,22219,5706,4,4-5,0.7280841767787933,0.1628321409225464,0.7531100511550903,0.8581823110580444,1,Q1-low,Medium
1306,22224,15249,2,2-3,0.8317238390445709,0.6657815873622894,0.22251810133457184,0.36214348673820496,2,Q2,High
1307,22357,11536,3,2-3,0.5884298384189606,0.6645433902740479,0.18706251680850983,0.372555136680603,2,Q2,Low
1308,22362,18281,3,2-3,0.8720272332429886,0.8476767838001251,0.2666497528553009,0.12374156713485718,4,Q4-high,High
1309,22386,4277,2,2-3,0.8236560523509979,0.7098241150379181,0.14122545719146729,0.32741349935531616,3,Q3,High
1310,22399,18254,1,1,,0.6572333574295044,0.3291609287261963,0.34616804122924805,2,Q2,Single-history
1311,22549,18281,3,2-3,0.8084888011217117,0.7508652210235596,0.20584189891815186,0.2599579989910126,3,Q3,High
1312,22556,15601,2,2-3,0.8726252615451813,0.7805405855178833,0.2051221877336502,0.22304370999336243,4,Q4-high,High
1313,22562,15334,1,1,,0.5575460493564606,0.6138061285018921,0.39961591362953186,1,Q1-low,Single-history
1314,22613,17352,3,2-3,0.7862096577882767,0.6466893553733826,0.25621742010116577,0.37758395075798035,2,Q2,High
1315,22630,18320,5,4-5,0.7507952451705933,0.7509851157665253,0.37433409690856934,0.21768507361412048,3,Q3,Medium
1316,22638,2483,2,2-3,0.7671385258436203,0.4418841004371643,0.4208041727542877,0.5924438238143921,1,Q1-low,Medium
1317,22732,7713,3,2-3,0.8539864867925644,0.6610341668128967,0.22074544429779053,0.36852091550827026,2,Q2,High
1318,22746,13014,2,2-3,0.6885559558868408,0.8875777721405029,0.22870145738124847,0.08335241675376892,4,Q4-high,Low
1319,22749,17816,2,2-3,0.7115443646907806,0.6913436651229858,0.18975606560707092,0.33838140964508057,2,Q2,Medium
1320,22774,15721,2,2-3,0.48672544956207275,0.557790070772171,0.1335020661354065,0.519386887550354,1,Q1-low,Low
1321,22805,15545,1,1,,0.544762134552002,0.3264249563217163,0.4874410927295685,1,Q1-low,Single-history
1322,22839,14074,2,2-3,0.8000793159008026,0.59135502576828,0.5188339352607727,0.3810977041721344,1,Q1-low,High
1323,22910,2537,2,2-3,0.8079921007156372,0.8028471320867538,0.11317569017410278,0.2181471586227417,4,Q4-high,High
1324,22927,11209,2,2-3,0.7711637318134308,0.6096709370613098,0.28208786249160767,0.4173893332481384,2,Q2,Medium
1325,22932,13312,2,2-3,0.8868628665804863,0.6058345139026642,0.10868127644062042,0.46553653478622437,1,Q1-low,High
1326,22955,18145,2,2-3,0.6236155927181244,0.5256811678409576,0.3430943489074707,0.5071249604225159,1,Q1-low,Low
1327,22960,7215,2,2-3,0.6398835480213165,0.6066766381263733,0.4203639626502991,0.3865632116794586,1,Q1-low,Low
1328,22967,18298,2,2-3,0.7208806872367859,0.47732841968536377,0.28649234771728516,0.5817164182662964,1,Q1-low,Medium
1329,22968,14125,1,1,,0.7208250463008881,0.2082364559173584,0.2969095706939697,3,Q3,Single-history
1330,22974,18278,4,4-5,0.770536482334137,0.7624335587024689,0.2974022328853607,0.22260749340057373,3,Q3,Medium
1331,22996,2562,3,2-3,0.6721705198287964,0.5730501115322113,0.18996205925941467,0.4861968159675598,1,Q1-low,Low
1332,23009,13091,2,2-3,0.5573582351207733,0.5694474875926971,0.29922282695770264,0.4633849561214447,1,Q1-low,Low
1333,23099,11865,2,2-3,0.5737771093845367,0.8005739152431488,0.17147424817085266,0.20641404390335083,4,Q4-high,Low
1334,23111,17316,2,2-3,0.48249053955078125,0.6195831298828125,0.25385332107543945,0.4120577573776245,2,Q2,Low
1335,23112,2573,2,2-3,1.0056318398565054,0.7925056517124176,0.12491711229085922,0.22813865542411804,4,Q4-high,High
1336,23118,2575,3,2-3,0.707117885351181,0.6648747324943542,0.33666276931762695,0.33474087715148926,2,Q2,Medium
1337,23124,13432,2,2-3,0.8577897697687149,0.7196981012821198,0.2974233329296112,0.2760215401649475,3,Q3,High
1338,23179,9679,2,2-3,0.48172372579574585,0.9582237303256989,0.24120473861694336,-0.008080849424004555,4,Q4-high,Low
1339,23180,7134,2,2-3,0.8725141137838364,0.669335126876831,0.10312272608280182,0.38755038380622864,2,Q2,High
1340,23211,8352,3,2-3,0.7388454675674438,0.6500540673732758,0.2047978639602661,0.3862329423427582,2,Q2,Medium
1341,23236,17474,1,1,,0.6431249678134918,0.5197815895080566,0.31614840030670166,2,Q2,Single-history
1342,23250,18069,2,2-3,0.6924438774585724,0.617173820734024,0.3537355661392212,0.39009883999824524,2,Q2,Low
1343,23256,13780,1,1,,0.6691416800022125,0.08553335815668106,0.39218953251838684,2,Q2,Single-history
1344,23285,18274,2,2-3,0.3406357169151306,0.7943504005670547,0.24923814833164215,0.19475245475769043,4,Q4-high,Low
1345,23304,3248,2,2-3,0.8683035522699356,0.7028514742851257,0.2913249135017395,0.29860442876815796,3,Q3,High
1346,23327,2600,2,2-3,0.5564027726650238,0.6516765058040619,0.1429167091846466,0.399675190448761,2,Q2,Low
1347,23346,3436,7,>=6,0.5352312624454498,0.23975235223770142,0.7429918646812439,0.7645615935325623,1,Q1-low,Low
1348,23378,14814,1,1,,0.7780390381813049,0.19222286343574524,0.22939547896385193,4,Q4-high,Single-history
1349,23393,2612,3,2-3,0.808376356959343,0.5821450650691986,0.11749082058668137,0.49294593930244446,1,Q1-low,High
1350,23420,12608,2,2-3,0.7515782713890076,0.7366752028465271,0.21112890541553497,0.2763737738132477,3,Q3,Medium
1351,23426,15519,3,2-3,0.779655858874321,0.7666615843772888,0.3106662929058075,0.2140064239501953,3,Q3,Medium
1352,23476,11411,1,1,,0.8454520553350449,0.29766637086868286,0.11876833438873291,4,Q4-high,Single-history
1353,23519,18084,1,1,,0.8266442567110062,0.3011248707771301,0.14141345024108887,4,Q4-high,Single-history
1354,23525,15334,2,2-3,0.4000670909881592,0.6420840919017792,0.17895859479904175,0.4026552140712738,2,Q2,Low
1355,23544,12949,2,2-3,0.7340348958969116,0.8401057422161102,0.47947943210601807,0.0799979493021965,4,Q4-high,Medium
1356,23602,3783,3,2-3,0.6287353038787842,0.7516824752092361,0.12508276104927063,0.27912622690200806,3,Q3,Low
1357,23769,17270,3,2-3,0.7103046476840973,0.5844878256320953,0.3989192843437195,0.41966038942337036,1,Q1-low,Medium
1358,23805,3782,2,2-3,0.7485994696617126,0.8016689270734787,0.2882732152938843,0.17584553360939026,4,Q4-high,Medium
1359,23824,18012,4,4-5,0.6931359469890594,0.7075045108795166,0.17929649353027344,0.3207952380180359,3,Q3,Low
1360,23847,9061,6,>=6,0.6936049163341522,0.3755822777748108,0.37745344638824463,0.6861587166786194,1,Q1-low,Low
1361,23849,17941,2,2-3,0.8096889406442642,0.76204052567482,0.3556439280509949,0.20853835344314575,3,Q3,High
1362,23857,10274,3,2-3,0.576833963394165,0.7567583173513412,0.3641200661659241,0.21302208304405212,3,Q3,Low
1363,23875,8813,5,4-5,0.7118213772773743,0.7232976257801056,0.4154973328113556,0.2420036345720291,3,Q3,Medium
1364,23893,17085,2,2-3,0.6517375111579895,0.6207397282123566,0.17646659910678864,0.429958701133728,2,Q2,Low
1365,23904,18244,3,2-3,0.7724343091249466,0.7469567060470581,0.16581006348133087,0.27485162019729614,3,Q3,Medium
1366,23911,4017,2,2-3,0.6443101763725281,0.6897279024124146,0.10777764022350311,0.36089569330215454,2,Q2,Low
1367,23921,18307,5,4-5,0.545886904001236,0.7755860388278961,0.19520092010498047,0.23171722888946533,4,Q4-high,Low
1368,23925,18334,2,2-3,0.8869270980358124,0.784168541431427,0.25873228907585144,0.2051062434911728,4,Q4-high,High
1369,23945,7661,3,2-3,0.680628627538681,0.4711343050003052,0.2397298812866211,0.6011496782302856,1,Q1-low,Low
1370,23972,15190,3,2-3,0.49539583921432495,0.45000308752059937,0.3080730736255646,0.610477864742279,1,Q1-low,Low
1371,23999,4380,2,2-3,0.5131698846817017,0.8141819983720779,0.15017956495285034,0.19472761452198029,4,Q4-high,Low
1372,24003,2971,3,2-3,0.8249249011278152,0.6487654745578766,0.17086933553218842,0.3963257968425751,2,Q2,High
1373,24050,6108,2,2-3,0.6501578986644745,0.7573622465133667,0.3439090847969055,0.21731990575790405,3,Q3,Low
1374,24072,6330,3,2-3,0.7379878759384155,0.6664939820766449,0.17618538439273834,0.372836172580719,2,Q2,Medium
1375,24092,14883,1,1,,0.7329707145690918,0.32083436846733093,0.2535780072212219,3,Q3,Single-history
1376,24155,2770,2,2-3,0.5248812139034271,0.8029292672872543,0.10926413536071777,0.21902239322662354,4,Q4-high,Low
1377,24243,18244,2,2-3,0.5495020747184753,0.6129012107849121,0.32710832357406616,0.40209639072418213,2,Q2,Low
1378,24274,3994,2,2-3,0.8824483454227448,0.6240177154541016,0.4598570466041565,0.35501354932785034,2,Q2,High
1379,24335,17539,2,2-3,0.782958984375,0.7494124174118042,0.3398861587047577,0.22826294600963593,3,Q3,Medium
1380,24355,17025,5,4-5,0.8052304238080978,0.6839728653430939,0.38343358039855957,0.299175500869751,2,Q2,High
1381,24362,9678,3,2-3,0.8424375802278519,0.7662918120622635,0.18623828887939453,0.2455756664276123,3,Q3,High
1382,24407,12340,2,2-3,0.6816956400871277,0.8765468150377274,0.18638481199741364,0.1077202782034874,4,Q4-high,Low
1383,24515,18324,5,4-5,0.6168611943721771,0.48237985372543335,0.4515520930290222,0.5341371297836304,1,Q1-low,Low
1384,24518,15607,4,4-5,0.635987251996994,0.3868233561515808,0.4646400809288025,0.6503108143806458,1,Q1-low,Low
1385,24572,16096,2,2-3,0.10170555114746094,0.8717089742422104,0.0977444052696228,0.13592767715454102,4,Q4-high,Low
1386,24580,2853,2,2-3,0.6624286472797394,0.7641613334417343,0.10593143105506897,0.26831546425819397,3,Q3,Low
1387,24605,13239,2,2-3,0.7545204609632492,0.6872229278087616,0.31814414262771606,0.3114352822303772,2,Q2,Medium
1388,24757,17146,2,2-3,0.6418561637401581,0.6505038142204285,0.14884380996227264,0.39965927600860596,2,Q2,Low
1389,24760,13540,2,2-3,0.8356844633817673,0.8490116745233536,0.11788562685251236,0.1592639982700348,4,Q4-high,High
1390,24761,7440,2,2-3,0.8888340070843697,0.7785120159387589,0.2640489935874939,0.21084772050380707,4,Q4-high,High
1391,24784,9372,2,2-3,0.46981799602508545,0.7612917423248291,0.21800680458545685,0.24388360977172852,3,Q3,Low
1392,24831,5236,3,2-3,0.8028797060251236,0.7198776006698608,0.371578574180603,0.2572583556175232,3,Q3,High
1393,24845,12334,3,2-3,0.7243624329566956,0.3842505216598511,0.3960834741592407,0.6706659197807312,1,Q1-low,Medium
1394,24872,3582,2,2-3,0.7778406888246536,0.8143708556890488,0.34677618741989136,0.1453423798084259,4,Q4-high,Medium
1395,24929,17021,2,2-3,0.7224921584129333,0.8086656630039215,0.22878548502922058,0.18197154998779297,4,Q4-high,Medium
1396,24952,18164,10,>=6,0.7253254055976868,0.822310671210289,0.20756015181541443,0.17022162675857544,4,Q4-high,Medium
1397,24957,17943,6,>=6,0.7666530162096024,0.7630252987146378,0.2669408917427063,0.22948315739631653,3,Q3,Medium
1398,24962,18307,4,4-5,0.7126104235649109,0.8410360366106033,0.18157896399497986,0.15331020951271057,4,Q4-high,Medium
1399,24964,18209,3,2-3,0.7710612267255783,0.7095842659473419,0.09247417002916336,0.3399011194705963,3,Q3,Medium
1400,24966,18276,4,4-5,0.7333668172359467,0.592100977897644,0.29756617546081543,0.4354822039604187,1,Q1-low,Medium
1401,24967,17085,3,2-3,0.60670205950737,0.6985940635204315,0.2772523760795593,0.30744433403015137,3,Q3,Low
1402,25115,10314,2,2-3,0.11392021179199219,0.7207702100276947,0.1834391951560974,0.3031774163246155,3,Q3,Low
1403,25207,7530,2,2-3,0.6213477253913879,0.6788733601570129,0.30745652318000793,0.32454416155815125,2,Q2,Low
1404,25242,15579,1,1,,0.9295444265007973,0.12967044115066528,0.05565185472369194,4,Q4-high,Single-history
1405,25318,14174,2,2-3,0.7526430189609528,0.5587987005710602,0.2558109760284424,0.4875488877296448,1,Q1-low,Medium
1406,25321,17385,2,2-3,0.6726177334785461,0.7094780504703522,0.24364891648292542,0.30224019289016724,3,Q3,Low
1407,25324,15042,3,2-3,0.6877297461032867,0.5216915905475616,0.23223668336868286,0.5398263335227966,1,Q1-low,Low
1408,25355,13195,2,2-3,0.9201289862394333,0.6153248846530914,0.275277316570282,0.4120245575904846,2,Q2,High
1409,25356,11261,4,4-5,0.8121107369661331,0.6224967539310455,0.2696702480316162,0.40446150302886963,2,Q2,High
1410,25379,11732,3,2-3,0.770120158791542,0.580145001411438,0.16932904720306396,0.4824864864349365,1,Q1-low,Medium
1411,25382,14176,1,1,,0.6825392842292786,0.2307838350534439,0.3391299247741699,2,Q2,Single-history
1412,25395,8525,1,1,,0.6809170246124268,0.12139801681041718,0.36850422620773315,2,Q2,Single-history
1413,25399,11922,6,>=6,0.7244166731834412,0.4618028998374939,0.41451799869537354,0.5691168308258057,1,Q1-low,Medium
1414,25403,16300,2,2-3,0.3849598169326782,0.7792854309082031,0.15680082142353058,0.23669300973415375,4,Q4-high,Low
1415,25544,17862,2,2-3,0.8011215180158615,0.8069541901350021,0.24323409795761108,0.18049873411655426,4,Q4-high,High
1416,25580,7349,2,2-3,0.6750301718711853,0.3534476161003113,0.54271000623703,0.672512948513031,1,Q1-low,Low
1417,25586,18320,2,2-3,0.8310060799121857,0.7509851157665253,0.37433409690856934,0.2176850587129593,3,Q3,High
1418,25591,18273,3,2-3,0.5942260026931763,0.2306656837463379,0.4555809497833252,0.8477726578712463,1,Q1-low,Low
1419,25604,8796,2,2-3,0.7209984958171844,0.7596112489700317,0.16964417695999146,0.25807487964630127,3,Q3,Medium
1420,25605,17566,4,4-5,0.8057050257921219,0.7062391042709351,0.0922432616353035,0.34414029121398926,3,Q3,High
1421,25669,8999,3,2-3,0.7265653908252716,0.6451634764671326,0.38637518882751465,0.34695184230804443,2,Q2,Medium
1422,25670,18069,2,2-3,0.6317445933818817,0.6844259798526764,0.21013227105140686,0.3419344425201416,2,Q2,Low
1423,25695,14523,2,2-3,0.3197891116142273,0.5337968170642853,0.28337740898132324,0.5119096040725708,1,Q1-low,Low
1424,25703,4735,1,1,,0.6258504688739777,0.31128111481666565,0.3898666501045227,2,Q2,Single-history
1425,25710,3102,2,2-3,0.7930866479873657,0.7770307660102844,0.20800787210464478,0.22670957446098328,4,Q4-high,High
1426,25727,9308,2,2-3,0.654028981924057,0.917576976120472,0.14035558700561523,0.0679398849606514,4,Q4-high,Low
1427,25744,18088,2,2-3,0.8575527966022491,0.8539215624332428,0.238650843501091,0.12293532490730286,4,Q4-high,High
1428,25758,17090,2,2-3,0.8419530391693115,0.6832431554794312,0.1422663927078247,0.3603794276714325,2,Q2,High
1429,25778,17961,3,2-3,0.7280981540679932,0.7263207733631134,0.28496912121772766,0.27085673809051514,3,Q3,Medium
1430,25790,5883,2,2-3,0.7702883780002594,0.8277766704559326,0.16078758239746094,0.1750822514295578,4,Q4-high,Medium
1431,25813,17009,2,2-3,0.8025315254926682,0.6979131400585175,0.3317386209964752,0.2946739196777344,2,Q2,High
1432,25877,18280,3,2-3,0.8517514318227768,0.6479068696498871,0.2663137912750244,0.37353795766830444,2,Q2,High
1433,25891,18315,3,2-3,0.783868670463562,0.6716374754905701,0.3462938070297241,0.3238796889781952,2,Q2,Medium
1434,25894,9355,2,2-3,0.5113498568534851,0.7649011164903641,0.1717301905155182,0.25094103813171387,3,Q3,Low
1435,25973,16129,2,2-3,0.9134839251637459,0.6309244632720947,0.19795051217079163,0.4118568003177643,2,Q2,High
1436,25992,3209,2,2-3,0.9738979004323483,0.40781211853027344,0.8204127550125122,0.5351316928863525,1,Q1-low,High
1437,26010,12691,2,2-3,0.8563238680362701,0.793667659163475,0.16967087984085083,0.2154977023601532,4,Q4-high,High
1438,26016,3212,2,2-3,0.8228527456521988,0.7641758918762207,0.11084602773189545,0.26706862449645996,3,Q3,High
1439,26020,18130,2,2-3,0.9136978089809418,0.7576392292976379,0.2228735387325287,0.2472325712442398,3,Q3,High
1440,26021,18278,4,4-5,0.7561821341514587,0.6439315974712372,0.3119412064552307,0.36710020899772644,2,Q2,Medium
1441,26046,10985,3,2-3,0.7456336319446564,0.7724086344242096,0.3312377333641052,0.2016797661781311,4,Q4-high,Medium
1442,26071,3234,2,2-3,0.9434242285788059,0.7150066792964935,0.1321924328804016,0.3231935501098633,3,Q3,High
1443,26126,9595,3,2-3,0.6050191223621368,0.4683479070663452,0.3983326554298401,0.5649819374084473,1,Q1-low,Low
1444,26153,10165,2,2-3,0.4534491300582886,0.6318882703781128,0.33129793405532837,0.3773151636123657,2,Q2,Low
1445,26204,15215,1,1,,0.8702296912670135,0.12837624549865723,0.13011881709098816,4,Q4-high,Single-history
1446,26218,6921,2,2-3,0.7143411040306091,0.7424519658088684,0.20276889204978943,0.27124279737472534,3,Q3,Medium
1447,26223,9124,3,2-3,0.377788245677948,0.6736515164375305,0.17395779490470886,0.36444616317749023,2,Q2,Low
1448,26280,7774,2,2-3,0.3880994915962219,0.7994781732559204,0.21934831142425537,0.19581520557403564,4,Q4-high,Low
1449,26307,17325,2,2-3,0.8173388242721558,0.6184211671352386,0.3025122880935669,0.40134546160697937,2,Q2,High
1450,26309,12262,2,2-3,0.38729262351989746,0.725261002779007,0.20749899744987488,0.2915489971637726,3,Q3,Low
1451,26324,18316,2,2-3,0.9276033043861389,0.7696271240711212,0.2472505122423172,0.22615346312522888,4,Q4-high,High
1452,26383,18307,4,4-5,0.7618652582168579,0.7661245316267014,0.25526320934295654,0.22852852940559387,3,Q3,Medium
1453,26405,17441,2,2-3,0.9965195534750819,0.6325733959674835,0.5433433651924133,0.32344740629196167,2,Q2,High
1454,26410,11168,3,2-3,0.6051184833049774,0.726734459400177,0.27259644865989685,0.27343282103538513,3,Q3,Low
1455,26464,16729,4,4-5,0.6947518885135651,0.6106929779052734,0.13238701224327087,0.4535370171070099,2,Q2,Low
1456,26622,15587,2,2-3,0.8488205969333649,0.5649117827415466,0.08122798800468445,0.5235532522201538,1,Q1-low,High
1457,26625,3536,2,2-3,0.6020212769508362,0.7390163838863373,0.31570693850517273,0.24730277061462402,3,Q3,Low
1458,26648,3413,2,2-3,0.5952404141426086,0.817220076918602,0.22899597883224487,0.171225905418396,4,Q4-high,Low
1459,26714,12040,2,2-3,0.7982823401689529,0.710778534412384,0.18275725841522217,0.3158375322818756,3,Q3,High
1460,26724,14679,2,2-3,0.7423511743545532,0.6641611456871033,0.2742634415626526,0.35123270750045776,2,Q2,Medium
1461,26748,17634,2,2-3,0.6870651543140411,0.70998215675354,0.4315004348754883,0.2546471953392029,3,Q3,Low
1462,26769,6075,2,2-3,0.766809418797493,0.7616108059883118,0.435235857963562,0.1891775280237198,3,Q3,Medium
1463,26770,16149,1,1,,0.830972284078598,0.19792531430721283,0.16180330514907837,4,Q4-high,Single-history
1464,26775,17802,2,2-3,0.6346612572669983,0.7577847242355347,0.2093559205532074,0.2504301071166992,3,Q3,Low
1465,26778,17219,1,1,,0.8348821252584457,0.11448228359222412,0.1777767688035965,4,Q4-high,Single-history
1466,26789,17900,2,2-3,0.7470156252384186,0.8153875023126602,0.29305529594421387,0.15750178694725037,4,Q4-high,Medium
1467,26856,18045,2,2-3,0.7869840711355209,0.7069614231586456,0.27051854133605957,0.2986685633659363,3,Q3,High
1468,26882,6936,2,2-3,0.7030720710754395,0.6644177436828613,0.31592294573783875,0.34049707651138306,2,Q2,Medium
1469,26912,11202,3,2-3,0.802039310336113,0.4347320795059204,0.26752549409866333,0.6397034525871277,1,Q1-low,High
1470,26920,18279,5,4-5,0.76591856777668,0.6191926598548889,0.22378112375736237,0.42006388306617737,2,Q2,Medium
1471,26922,18298,2,2-3,0.7514132410287857,0.5581395626068115,0.06773123145103455,0.535392701625824,1,Q1-low,Medium
1472,26986,5207,3,2-3,0.7629979252815247,0.6925005316734314,0.19049805402755737,0.336749792098999,2,Q2,Medium
1473,27080,15199,1,1,,0.5904637575149536,0.45632660388946533,0.39783865213394165,1,Q1-low,Single-history
1474,27108,14355,1,1,,0.2364826202392578,0.6953437328338623,0.7805607318878174,1,Q1-low,Single-history
1475,27180,18313,1,1,,0.7755693644285202,0.1427953839302063,0.24483944475650787,4,Q4-high,Single-history
1476,27203,18010,2,2-3,0.767145186662674,0.7207426130771637,0.3628801107406616,0.2583516836166382,3,Q3,Medium
1477,27225,9002,1,1,,0.8478308916091919,0.06351729482412338,0.17433205246925354,4,Q4-high,Single-history
1478,27228,18214,2,2-3,0.7114069163799286,0.7113911509513855,0.33914899826049805,0.2759737968444824,3,Q3,Medium
1479,27260,18244,2,2-3,0.864903911948204,0.759864553809166,0.267130583524704,0.23338666558265686,3,Q3,High
1480,27278,4517,3,2-3,0.7232751548290253,0.7341592609882355,0.34111741185188293,0.24702155590057373,3,Q3,Medium
1481,27292,15859,2,2-3,0.8209013938903809,0.6169857680797577,0.15517635643482208,0.4399736821651459,2,Q2,High
1482,27340,3972,1,1,,0.516636997461319,0.3266483545303345,0.5225416421890259,1,Q1-low,Single-history
1483,27348,4173,4,4-5,0.6267842054367065,0.5917158126831055,0.3396623730659485,0.42543962597846985,1,Q1-low,Low
1484,27438,7289,2,2-3,0.7371752560138702,0.8028301149606705,0.3184783458709717,0.1668427586555481,4,Q4-high,Medium
1485,27554,11804,2,2-3,0.7044205665588379,0.7253583669662476,0.388502836227417,0.2461763322353363,3,Q3,Medium
1486,27606,7919,3,2-3,0.671697348356247,0.4844818711280823,0.160954087972641,0.6041591167449951,1,Q1-low,Low
1487,27645,14076,3,2-3,0.7905370146036148,0.6572742462158203,0.15907637774944305,0.38863810896873474,2,Q2,High
1488,27664,10739,2,2-3,0.7926445156335831,0.7722343802452087,0.2004176378250122,0.23460261523723602,4,Q4-high,High
1489,27696,9738,2,2-3,0.7827934920787811,0.7541508227586746,0.11451693624258041,0.27868223190307617,3,Q3,Medium
1490,27777,14318,2,2-3,0.8038184344768524,0.7682238668203354,0.378580242395401,0.19507509469985962,3,Q3,High
1491,27794,15318,2,2-3,0.7986104339361191,0.618850588798523,0.21307048201560974,0.4231691360473633,2,Q2,High
1492,27945,14590,5,4-5,0.5656692087650299,0.30138975381851196,0.5230070352554321,0.7425110340118408,1,Q1-low,Low
1493,27976,7753,3,2-3,0.5226980447769165,0.4876210689544678,0.4036521911621094,0.5395605564117432,1,Q1-low,Low
1494,27987,3887,2,2-3,0.7494733035564423,0.6671651601791382,0.25068119168281555,0.3533732295036316,2,Q2,Medium
1495,27990,15436,3,2-3,0.7535363584756851,0.6923857927322388,0.265710711479187,0.3180900812149048,2,Q2,Medium
1496,28012,9956,3,2-3,0.7416779100894928,0.6981025040149689,0.3141044080257416,0.2988457679748535,2,Q2,Medium
1497,28023,6041,2,2-3,0.6380502283573151,0.885387510061264,0.36810776591300964,0.05123867094516754,4,Q4-high,Low
1498,28092,13680,2,2-3,0.5869183838367462,0.742115318775177,0.11922727525234222,0.2925490140914917,3,Q3,Low
1499,28105,3952,3,2-3,0.6554044485092163,0.48632264137268066,0.28525280952453613,0.5707834959030151,1,Q1-low,Low
1500,28148,18311,2,2-3,0.7398555278778076,0.638154149055481,0.3569033741950989,0.3630814552307129,2,Q2,Medium
1501,28166,18334,3,2-3,0.7779346853494644,0.7792159914970398,0.32649528980255127,0.19435617327690125,4,Q4-high,Medium
1502,28233,16055,4,4-5,0.8649903684854507,0.509187638759613,0.49980485439300537,0.48856422305107117,1,Q1-low,High
1503,28253,17751,2,2-3,0.9192588105797768,0.6214852929115295,0.3507475256919861,0.38545650243759155,2,Q2,High
1504,28261,11102,3,2-3,0.7044283449649811,0.7440204322338104,0.2757471203804016,0.2510376572608948,3,Q3,Medium
1505,28281,18326,7,>=6,0.7722132503986359,0.7922673523426056,0.23604267835617065,0.20065513253211975,4,Q4-high,Medium
